Transaction_ID,Date,Drug_Name,Batch_Number,Qty_Sold,MRP_Unit_Price,Total_Amount
TXN-11274,2023-12-05,allegra 120,ALL-2304-77,5,198.0,990.0
TXN-11279,2023-12-05,azithral 500,AZI-2304-30,5,118.5,592.5
TXN-11271,2023-12-05,telma 40,TEL-2304-95,3,220.0,660.0
TXN-11272,2023-12-05,azithral 500,AZI-2304-26,5,118.5,592.5
TXN-11273,2023-12-05,telma 40,TEL-2304-95,5,220.0,1100.0
TXN-11275,2023-12-05,azithral 500,AZI-2304-26,2,118.5,237.0
TXN-11276,2023-12-05,telma 40,TEL-2304-16,4,220.0,880.0
TXN-11277,2023-12-05,glycomet 500,GLY-2304-26,3,22.5,67.5
TXN-11281,2023-12-05,allegra 120,ALL-2304-29,1,198.0,198.0
TXN-11280,2023-12-05,allegra 120,ALL-2305-35,1,198.0,198.0
TXN-11278,2023-12-05,azithral 500,AZI-2304-30,1,118.5,118.5
TXN-11589,2023-12-06,dolo 650,DOL-2305-12,5,30.0,150.0
TXN-11590,2023-12-06,pan 40,PAN-2305-91,4,155.0,620.0
TXN-11591,2023-12-06,azithral 500,AZI-2306-19,5,118.5,592.5
TXN-11592,2023-12-06,dolo 650,DOL-2305-67,4,30.0,120.0
TXN-11593,2023-12-06,pan 40,PAN-2306-73,2,155.0,310.0
TXN-11594,2023-12-06,azithral 500,AZI-2305-84,5,118.5,592.5
TXN-11587,2023-12-06,allegra 120,ALL-2305-58,5,198.0,990.0
TXN-11595,2023-12-06,dolo 650,DOL-2305-12,7,30.0,210.0
TXN-11596,2023-12-06,pan 40,PAN-2306-73,4,155.0,620.0
TXN-11597,2023-12-06,telma 40,TEL-2305-49,3,220.0,660.0
TXN-11598,2023-12-06,telma 40,TEL-2305-49,4,220.0,880.0
TXN-11599,2023-12-06,telma 40,TEL-2305-98,4,220.0,880.0
TXN-11600,2023-12-06,telma 40,TEL-2301-80,3,220.0,660.0
TXN-11588,2023-12-06,glycomet 500,GLY-2306-76,5,22.5,112.5
TXN-11907,2023-12-07,glycomet 500,GLY-2306-20,5,22.5,112.5
TXN-11906,2023-12-07,allegra 120,ALL-2301-79,1,198.0,198.0
TXN-11905,2023-12-07,dolo 650,DOL-2306-93,5,30.0,150.0
TXN-11904,2023-12-07,pan 40,PAN-2301-58,5,155.0,775.0
TXN-11903,2023-12-07,pan 40,PAN-2306-73,3,155.0,465.0
TXN-11902,2023-12-07,pan 40,PAN-2306-73,5,155.0,775.0
TXN-12221,2023-12-08,azithral 500,AZI-2307-51,2,118.5,237.0
TXN-12219,2023-12-08,azithral 500,AZI-2307-51,1,118.5,118.5
TXN-12213,2023-12-08,telma 40,TEL-2307-85,1,220.0,220.0
TXN-12214,2023-12-08,pan 40,PAN-2307-94,4,155.0,620.0
TXN-12217,2023-12-08,dolo 650,DOL-2307-98,7,300.0,210.0
TXN-12224,2023-12-08,dolo 650,DOL-2308-32,6,30.0,180.0
TXN-12225,2023-12-08,telma 40,TEL-2307-85,2,220.0,440.0
TXN-12226,2023-12-08,allegra 120,ALL-2301-79,5,198.0,990.0
TXN-12227,2023-12-08,allegra 120,ALL-2308-46,2,198.0,396.0
TXN-12215,2023-12-08,dolo 650,DOL-2307-98,9,30.0,270.0
TXN-12218,2023-12-08,telma 40,TEL-2307-85,2,220.0,440.0
TXN-12220,2023-12-08,allegra 120,ALL-2307-47,2,198.0,396.0
TXN-12222,2023-12-08,telma 40,TEL-2307-62,1,220.0,220.0
TXN-12223,2023-12-08,allegra 120,ALL-2308-46,4,198.0,792.0
TXN-12216,2023-12-08,glycomet 500,GLY-2308-59,5,22.5,112.5
TXN-12526,2023-12-09,azithral 500,AZI-2308-12,3,118.5,355.5
TXN-12525,2023-12-09,pan 40,PAN-2308-52,2,155.0,310.0
TXN-12524,2023-12-09,pan 40,PAN-2309-79,3,155.0,465.0
TXN-12523,2023-12-09,azithral 500,AZI-2309-32,4,118.5,474.0
TXN-12527,2023-12-09,allegra 120,ALL-2308-46,1,198.0,198.0
TXN-12536,2023-12-09,pan 40,PAN-2309-79,1,155.0,155.0
TXN-12535,2023-12-09,dolo 650,DOL-2301-95,10,30.0,300.0
TXN-12534,2023-12-09,dolo 650,DOL-2309-37,9,30.0,270.0
TXN-12533,2023-12-09,allegra 120,ALL-2308-46,4,198.0,792.0
TXN-12532,2023-12-09,dolo 650,DOL-2308-32,8,30.0,240.0
TXN-12531,2023-12-09,telma 40,TEL-2308-27,1,220.0,220.0
TXN-12529,2023-12-09,glycomet 500,GLY-2308-59,4,22.5,90.0
TXN-12528,2023-12-09,azithral 500,AZI-2308-85,1,118.5,118.5
TXN-12530,2023-12-09,dolo 650,DOL-2308-77,8,30.0,240.0
TXN-12850,2023-12-10,azithral 500,AZI-2309-11,3,118.5,355.5
TXN-12846,2023-12-10,dolo 650,DOL-2308-77,5,30.0,150.0
TXN-12848,2023-12-10,dolo 650,DOL-2308-77,4,30.0,120.0
TXN-12847,2023-12-10,glycomet 500,GLY-2309-36,1,22.5,22.5
TXN-12849,2023-12-10,azithral 500,AZI-2301-67,1,118.5,118.5
TXN-12851,2023-12-10,azithral 500,AZI-2309-32,1,118.5,118.5
TXN-13155,2023-12-11,allegra 120,ALL-2310-40,7,198.0,1386.0
TXN-13157,2023-12-11,telma 40,TEL-2310-32,3,220.0,660.0
TXN-13158,2023-12-11,allegra 120,ALL-2301-79,9,198.0,1782.0
TXN-13159,2023-12-11,glycomet 500,GLY-2309-36,4,22.5,90.0
TXN-13156,2023-12-11,pan 40,PAN-2309-45,1,155.0,155.0
TXN-13160,2023-12-11,azithral 500,AZI-2309-11,9,118.5,1066.5
TXN-13490,2023-12-12,glycomet 500,GLY-2311-33,3,22.5,67.5
TXN-13484,2023-12-12,dolo 650,DOL-2312-51,5,30.0,150.0
TXN-13489,2023-12-12,allegra 120,ALL-2311-29,3,198.0,594.0
TXN-13488,2023-12-12,allegra 120,ALL-2311-29,1,198.0,198.0
TXN-13487,2023-12-12,pan 40,PAN-2312-77,5,155.0,775.0
TXN-13486,2023-12-12,glycomet 500,GLY-2312-35,1,22.5,22.5
TXN-13485,2023-12-12,dolo 650,DOL-2312-51,8,30.0,240.0
TXN-13482,2023-12-12,azithral 500,AZI-2301-67,6,118.5,711.0
TXN-13481,2023-12-12,telma 40,TEL-2301-80,1,220.0,220.0
TXN-13480,2023-12-12,telma 40,TEL-2312-25,2,220.0,440.0
TXN-13479,2023-12-12,pan 40,PAN-2301-58,3,155.0,465.0
TXN-13478,2023-12-12,telma 40,TEL-2312-25,3,220.0,660.0
TXN-13477,2023-12-12,azithral 500,AZI-2311-36,7,118.5,829.5
TXN-13476,2023-12-12,glycomet 500,GLY-2312-35,3,225.0,67.5
TXN-13483,2023-12-12,pan 40,PAN-2312-77,5,155.0,775.0
TXN-13686,2024-01-01,glycomet 500,GLY-2311-33,1,22.5,22.5
TXN-13685,2024-01-01,allegra 120,ALL-2311-39,3,198.0,594.0
TXN-13683,2024-01-01,pan 40,PAN-2311-46,4,155.0,620.0
TXN-13682,2024-01-01,telma 40,TEL-2312-38,5,220.0,1100.0
TXN-13684,2024-01-01,telma 40,TEL-2312-38,3,220.0,660.0
TXN-13983,2024-01-02,dolo 650,DOL-2312-51,3,30.0,90.0
TXN-13982,2024-01-02,allegra 120,ALL-2401-30,1,198.0,198.0
TXN-13979,2024-01-02,glycomet 500,GLY-2312-35,1,22.5,22.5
TXN-13980,2024-01-02,azithral 500,AZI-2401-80,6,118.5,711.0
TXN-13977,2024-01-02,glycomet 500,GLY-2312-35,4,22.5,90.0
TXN-13981,2024-01-02,dolo 650,DOL-2312-56,2,30.0,60.0
TXN-14274,2024-01-03,pan 40,PAN-2401-43,2,155.0,310.0
TXN-14273,2024-01-03,allegra 120,ALL-2402-80,6,198.0,1188.0
TXN-14269,2024-01-03,telma 40,TEL-2402-25,5,220.0,1100.0
TXN-14270,2024-01-03,pan 40,PAN-2402-72,3,155.0,465.0
TXN-14271,2024-01-03,glycomet 500,GLY-2401-35,5,22.5,112.5
TXN-14268,2024-01-03,pan 40,PAN-2301-58,3,155.0,465.0
TXN-14272,2024-01-03,glycomet 500,GLY-2401-35,1,22.5,22.5
TXN-14602,2024-01-04,pan 40,PAN-2402-25,2,155.0,310.0
TXN-14603,2024-01-04,pan 40,PAN-2403-22,3,155.0,465.0
TXN-14601,2024-01-04,dolo 650,DOL-2403-28,3,30.0,90.0
TXN-14600,2024-01-04,pan 40,PAN-2301-58,2,155.0,310.0
TXN-14599,2024-01-04,allegra 120,ALL-2301-79,9,198.0,1782.0
TXN-14876,2024-01-05,dolo 650,DOL-2403-28,5,30.0,150.0
TXN-14877,2024-01-05,azithral 500,AZI-2404-28,3,118.5,355.5
TXN-14883,2024-01-05,pan 40,PAN-2404-41,2,155.0,310.0
TXN-14882,2024-01-05,glycomet 500,GLY-2404-87,1,22.5,22.5
TXN-14881,2024-01-05,pan 40,PAN-2404-56,3,155.0,465.0
TXN-14880,2024-01-05,telma 40,TEL-2404-50,1,220.0,220.0
TXN-14879,2024-01-05,pan 40,PAN-2404-56,5,155.0,775.0
TXN-14878,2024-01-05,pan 40,PAN-2404-41,2,155.0,310.0
TXN-14884,2024-01-05,telma 40,TEL-2404-29,3,220.0,660.0
TXN-15174,2024-01-06,allegra 120,ALL-2405-63,3,198.0,594.0
TXN-15175,2024-01-06,pan 40,PAN-2404-41,1,155.0,155.0
TXN-15176,2024-01-06,pan 40,PAN-2405-18,5,155.0,775.0
TXN-15177,2024-01-06,telma 40,TEL-2405-79,1,220.0,220.0
TXN-15173,2024-01-06,glycomet 500,GLY-2405-45,4,22.5,90.0
TXN-15484,2024-01-07,glycomet 500,GLY-2405-32,2,22.5,45.0
TXN-15481,2024-01-07,glycomet 500,GLY-2406-67,5,22.5,112.5
TXN-15482,2024-01-07,azithral 500,AZI-2405-91,2,118.5,237.0
TXN-15483,2024-01-07,glycomet 500,GLY-2405-32,2,22.5,45.0
TXN-15485,2024-01-07,telma 40,TEL-2405-85,2,220.0,440.0
TXN-15487,2024-01-07,pan 40,PAN-2405-18,1,155.0,155.0
TXN-15488,2024-01-07,allegra 120,ALL-2301-79,1,198.0,198.0
TXN-15489,2024-01-07,allegra 120,ALL-2405-91,4,198.0,792.0
TXN-15490,2024-01-07,dolo 650,DOL-2405-47,6,30.0,180.0
TXN-15491,2024-01-07,allegra 120,ALL-2405-63,4,198.0,792.0
TXN-15486,2024-01-07,dolo 650,DOL-2406-77,9,30.0,270.0
TXN-15796,2024-01-08,allegra 120,ALL-2407-63,1,198.0,198.0
TXN-15797,2024-01-08,glycomet 500,GLY-2407-36,4,22.5,90.0
TXN-15798,2024-01-08,glycomet 500,GLY-2407-36,3,22.5,67.5
TXN-15800,2024-01-08,dolo 650,DOL-2407-59,7,30.0,210.0
TXN-15801,2024-01-08,allegra 120,ALL-2301-79,4,198.0,792.0
TXN-15802,2024-01-08,telma 40,TEL-2408-79,1,220.0,220.0
TXN-15803,2024-01-08,telma 40,TEL-2408-79,1,220.0,220.0
TXN-15799,2024-01-08,allegra 120,ALL-2407-49,5,198.0,990.0
TXN-16103,2024-01-09,allegra 120,ALL-2408-26,2,198.0,396.0
TXN-16102,2024-01-09,azithral 500,AZI-2408-35,5,118.5,592.5
TXN-16104,2024-01-09,pan 40,PAN-2408-56,1,155.0,155.0
TXN-16107,2024-01-09,azithral 500,AZI-2408-61,5,118.5,592.5
TXN-16106,2024-01-09,pan 40,PAN-2408-14,3,155.0,465.0
TXN-16108,2024-01-09,dolo 650,DOL-2408-84,5,30.0,150.0
TXN-16109,2024-01-09,dolo 650,DOL-2408-84,5,30.0,150.0
TXN-16110,2024-01-09,glycomet 500,GLY-2408-73,2,22.5,45.0
TXN-16111,2024-01-09,azithral 500,AZI-2301-67,3,118.5,355.5
TXN-16112,2024-01-09,allegra 120,ALL-2408-58,4,198.0,792.0
TXN-16113,2024-01-09,dolo 650,DOL-2408-15,5,30.0,150.0
TXN-16114,2024-01-09,telma 40,TEL-2407-44,2,220.0,440.0
TXN-16115,2024-01-09,allegra 120,ALL-2408-58,1,198.0,198.0
TXN-16116,2024-01-09,pan 40,PAN-2408-14,2,155.0,310.0
TXN-16105,2024-01-09,telma 40,TEL-2408-11,1,220.0,220.0
TXN-16435,2024-01-10,dolo 650,DOL-2408-84,5,30.0,150.0
TXN-16428,2024-01-10,telma 40,TEL-2409-34,3,220.0,660.0
TXN-16437,2024-01-10,glycomet 500,GLY-2409-97,3,22.5,67.5
TXN-16436,2024-01-10,pan 40,PAN-2409-86,3,155.0,465.0
TXN-16434,2024-01-10,glycomet 500,GLY-2408-52,4,22.5,90.0
TXN-16433,2024-01-10,glycomet 500,GLY-2301-13,4,22.5,90.0
TXN-16432,2024-01-10,allegra 120,ALL-2409-14,10,198.0,1980.0
TXN-16431,2024-01-10,allegra 120,ALL-2409-14,6,198.0,1188.0
TXN-16430,2024-01-10,allegra 120,ALL-2408-58,7,198.0,1386.0
TXN-16429,2024-01-10,glycomet 500,GLY-2409-97,4,22.5,90.0
TXN-16427,2024-01-10,allegra 120,ALL-2409-14,8,198.0,1584.0
TXN-16438,2024-01-10,allegra 120,ALL-2409-14,6,198.0,1188.0
TXN-16696,2024-01-11,azithral 500,AZI-2410-16,8,118.5,948.0
TXN-16685,2024-01-11,azithral 500,AZI-2410-45,8,118.5,948.0
TXN-16694,2024-01-11,telma 40,TEL-2410-78,5,220.0,1100.0
TXN-16695,2024-01-11,pan 40,PAN-2410-67,3,155.0,465.0
TXN-16684,2024-01-11,azithral 500,AZI-2410-16,6,118.5,711.0
TXN-16686,2024-01-11,glycomet 500,GLY-2410-64,1,22.5,22.5
TXN-16687,2024-01-11,pan 40,PAN-2410-67,5,155.0,775.0
TXN-16688,2024-01-11,azithral 500,AZI-2301-67,6,118.5,711.0
TXN-16683,2024-01-11,glycomet 500,GLY-2301-13,5,22.5,112.5
TXN-16690,2024-01-11,allegra 120,ALL-2410-17,8,198.0,1584.0
TXN-16691,2024-01-11,glycomet 500,GLY-2410-21,4,22.5,90.0
TXN-16692,2024-01-11,dolo 650,DOL-2410-10,2,30.0,60.0
TXN-16693,2024-01-11,dolo 650,DOL-2410-18,4,30.0,120.0
TXN-16689,2024-01-11,allegra 120,ALL-2410-17,6,198.0,1188.0
TXN-17009,2024-01-12,glycomet 500,GLY-2301-13,3,22.5,67.5
TXN-17010,2024-01-12,allegra 120,ALL-2411-29,1,198.0,198.0
TXN-17011,2024-01-12,glycomet 500,GLY-2411-71,1,22.5,22.5
TXN-17012,2024-01-12,azithral 500,AZI-2411-44,6,118.5,711.0
TXN-17013,2024-01-12,dolo 650,DOL-2411-76,10,30.0,300.0
TXN-13692,2024-02-01,allegra 120,ALL-2312-25,2,198.0,396.0
TXN-13690,2024-02-01,allegra 120,ALL-2312-51,1,198.0,198.0
TXN-13687,2024-02-01,azithral 500,AZI-2311-64,8,118.5,948.0
TXN-13688,2024-02-01,azithral 500,AZI-2312-68,5,118.5,592.5
TXN-13689,2024-02-01,pan 40,PAN-2301-58,4,155.0,620.0
TXN-13691,2024-02-01,pan 40,PAN-2312-97,3,155.0,465.0
TXN-13693,2024-02-01,telma 40,TEL-2312-38,5,220.0,1100.0
TXN-13987,2024-02-02,azithral 500,AZI-2312-77,6,118.5,711.0
TXN-13998,2024-02-02,telma 40,TEL-2401-86,5,220.0,1100.0
TXN-13997,2024-02-02,glycomet 500,GLY-2401-35,4,22.5,90.0
TXN-13995,2024-02-02,pan 40,PAN-2401-43,1,155.0,155.0
TXN-13994,2024-02-02,allegra 120,ALL-2401-30,2,198.0,396.0
TXN-13993,2024-02-02,dolo 650,DOL-2401-69,2,30.0,60.0
TXN-13992,2024-02-02,dolo 650,DOL-2312-56,5,30.0,150.0
TXN-13991,2024-02-02,pan 40,PAN-2301-58,2,155.0,310.0
TXN-13990,2024-02-02,telma 40,TEL-2402-25,2,220.0,440.0
TXN-13985,2024-02-02,dolo 650,DOL-2401-69,3,30.0,90.0
TXN-13986,2024-02-02,pan 40,PAN-2401-43,3,155.0,465.0
TXN-13989,2024-02-02,pan 40,PAN-2401-43,2,155.0,310.0
TXN-13988,2024-02-02,dolo 650,DOL-2312-56,5,30.0,150.0
TXN-14277,2024-02-03,pan 40,PAN-2402-25,2,155.0,310.0
TXN-14276,2024-02-03,allegra 120,ALL-2402-77,7,198.0,1386.0
TXN-14280,2024-02-03,dolo 650,DOL-2401-69,2,30.0,60.0
TXN-14275,2024-02-03,azithral 500,AZI-2402-40,4,118.5,474.0
TXN-14278,2024-02-03,pan 40,PAN-2401-43,4,155.0,620.0
TXN-14279,2024-02-03,dolo 650,DOL-2401-69,4,30.0,120.0
TXN-14604,2024-02-04,telma 40,TEL-2403-32,4,220.0,880.0
TXN-14605,2024-02-04,telma 40,TEL-2402-65,4,220.0,880.0
TXN-14606,2024-02-04,azithral 500,AZI-2403-84,4,118.5,474.0
TXN-14607,2024-02-04,azithral 500,AZI-2403-42,1,118.5,118.5
TXN-14608,2024-02-04,dolo 650,DOL-2402-82,3,30.0,90.0
TXN-14609,2024-02-04,allegra 120,ALL-2403-83,5,198.0,990.0
TXN-14897,2024-02-05,azithral 500,AZI-2404-28,4,118.5,474.0
TXN-14898,2024-02-05,azithral 500,AZI-2404-28,1,118.5,118.5
TXN-14886,2024-02-05,glycomet 500,GLY-2301-13,4,22.5,90.0
TXN-14885,2024-02-05,telma 40,TEL-2301-80,1,220.0,220.0
TXN-14887,2024-02-05,allegra 120,ALL-2404-87,3,198.0,594.0
TXN-14888,2024-02-05,glycomet 500,GLY-2403-53,4,22.5,90.0
TXN-14896,2024-02-05,dolo 650,DOL-2404-55,1,30.0,30.0
TXN-14889,2024-02-05,pan 40,PAN-2403-22,5,155.0,775.0
TXN-14890,2024-02-05,glycomet 500,GLY-2403-53,5,22.5,112.5
TXN-14895,2024-02-05,telma 40,TEL-2404-29,5,220.0,1100.0
TXN-14894,2024-02-05,telma 40,TEL-2403-32,4,220.0,880.0
TXN-14891,2024-02-05,allegra 120,ALL-2403-83,3,198.0,594.0
TXN-14892,2024-02-05,dolo 650,DOL-2404-55,3,30.0,90.0
TXN-14893,2024-02-05,dolo 650,DOL-2404-55,5,30.0,150.0
TXN-15181,2024-02-06,pan 40,PAN-2404-41,1,155.0,155.0
TXN-15180,2024-02-06,glycomet 500,GLY-2405-45,5,22.5,112.5
TXN-15179,2024-02-06,allegra 120,ALL-2404-16,2,198.0,396.0
TXN-15178,2024-02-06,pan 40,PAN-2405-38,4,155.0,620.0
TXN-15182,2024-02-06,allegra 120,ALL-2405-63,4,198.0,792.0
TXN-15183,2024-02-06,glycomet 500,GLY-2404-57,1,22.5,22.5
TXN-15492,2024-02-07,azithral 500,AZI-2405-91,1,118.5,118.5
TXN-15493,2024-02-07,pan 40,PAN-2406-36,2,155.0,310.0
TXN-15497,2024-02-07,dolo 650,DOL-2405-47,5,30.0,150.0
TXN-15496,2024-02-07,glycomet 500,GLY-2405-45,5,22.5,112.5
TXN-15495,2024-02-07,dolo 650,DOL-2405-47,5,30.0,150.0
TXN-15494,2024-02-07,azithral 500,AZI-2301-67,2,118.5,237.0
TXN-15814,2024-02-08,telma 40,TEL-2407-95,3,220.0,660.0
TXN-15815,2024-02-08,allegra 120,ALL-2407-63,4,198.0,792.0
TXN-15811,2024-02-08,telma 40,TEL-2407-95,5,220.0,1100.0
TXN-15810,2024-02-08,dolo 650,DOL-2408-15,7,30.0,210.0
TXN-15809,2024-02-08,pan 40,PAN-2407-49,1,155.0,155.0
TXN-15808,2024-02-08,azithral 500,AZI-2407-45,3,118.5,355.5
TXN-15807,2024-02-08,glycomet 500,GLY-2408-73,5,22.5,112.5
TXN-15806,2024-02-08,allegra 120,ALL-2407-63,3,198.0,594.0
TXN-15813,2024-02-08,dolo 650,DOL-2408-15,4,30.0,120.0
TXN-15812,2024-02-08,glycomet 500,GLY-2408-73,2,22.5,45.0
TXN-15804,2024-02-08,pan 40,PAN-2407-42,4,155.0,620.0
TXN-15805,2024-02-08,glycomet 500,GLY-2408-73,3,22.5,67.5
TXN-16118,2024-02-09,pan 40,PAN-2407-42,4,155.0,620.0
TXN-16119,2024-02-09,telma 40,TEL-2407-44,3,220.0,660.0
TXN-16120,2024-02-09,allegra 120,ALL-2407-49,2,198.0,396.0
TXN-16121,2024-02-09,dolo 650,DOL-2408-15,4,30.0,120.0
TXN-16122,2024-02-09,allegra 120,ALL-2301-79,3,198.0,594.0
TXN-16123,2024-02-09,dolo 650,DOL-2408-84,5,30.0,150.0
TXN-16124,2024-02-09,telma 40,TEL-2407-44,1,220.0,220.0
TXN-16125,2024-02-09,telma 40,TEL-2408-11,3,220.0,660.0
TXN-16126,2024-02-09,pan 40,PAN-2408-56,3,155.0,465.0
TXN-16128,2024-02-09,allegra 120,ALL-2408-26,1,198.0,198.0
TXN-16117,2024-02-09,allegra 120,ALL-2408-26,4,198.0,792.0
TXN-16127,2024-02-09,telma 40,TEL-2407-44,4,220.0,880.0
TXN-16129,2024-02-09,pan 40,PAN-2408-56,4,155.0,620.0
TXN-16439,2024-02-10,azithral 500,AZI-2409-34,3,118.5,355.5
TXN-16440,2024-02-10,telma 40,TEL-2409-34,5,220.0,1100.0
TXN-16443,2024-02-10,dolo 650,DOL-2410-10,2,30.0,60.0
TXN-16441,2024-02-10,pan 40,PAN-2409-86,4,155.0,620.0
TXN-16442,2024-02-10,dolo 650,DOL-2409-10,1,30.0,30.0
TXN-16700,2024-02-11,telma 40,TEL-2410-89,5,220.0,1100.0
TXN-16701,2024-02-11,telma 40,TEL-2410-78,4,220.0,880.0
TXN-16710,2024-02-11,pan 40,PAN-2410-62,2,155.0,310.0
TXN-16709,2024-02-11,pan 40,PAN-2410-74,1,155.0,155.0
TXN-16698,2024-02-11,allegra 120,ALL-2410-89,10,198.0,1980.0
TXN-16707,2024-02-11,telma 40,TEL-2410-97,5,220.0,1100.0
TXN-16706,2024-02-11,azithral 500,AZI-2410-16,5,118.5,592.5
TXN-16705,2024-02-11,azithral 500,AZI-2410-16,10,118.5,1185.0
TXN-16703,2024-02-11,azithral 500,AZI-2410-77,7,118.5,829.5
TXN-16702,2024-02-11,dolo 650,DOL-2410-18,1,30.0,30.0
TXN-16697,2024-02-11,pan 40,PAN-2410-74,1,155.0,155.0
TXN-16711,2024-02-11,allegra 120,ALL-2410-62,6,198.0,1188.0
TXN-16699,2024-02-11,telma 40,TEL-2410-78,3,220.0,660.0
TXN-16708,2024-02-11,glycomet 500,GLY-2410-64,2,22.5,45.0
TXN-16704,2024-02-11,allegra 120,ALL-2410-62,9,198.0,1782.0
TXN-17017,2024-02-12,pan 40,PAN-2411-60,1,1550.0,155.0
TXN-17024,2024-02-12,dolo 650,DOL-2301-95,6,30.0,180.0
TXN-17023,2024-02-12,dolo 650,DOL-2410-86,8,30.0,240.0
TXN-17022,2024-02-12,azithral 500,AZI-2301-67,4,118.5,474.0
TXN-17021,2024-02-12,glycomet 500,GLY-2410-64,1,22.5,22.5
TXN-17020,2024-02-12,azithral 500,AZI-2411-44,6,118.5,711.0
TXN-17019,2024-02-12,pan 40,PAN-2410-67,5,155.0,775.0
TXN-17018,2024-02-12,azithral 500,AZI-2411-44,4,118.5,474.0
TXN-17016,2024-02-12,azithral 500,AZI-2411-86,6,118.5,711.0
TXN-17015,2024-02-12,allegra 120,ALL-2411-29,3,198.0,594.0
TXN-17014,2024-02-12,pan 40,PAN-2411-60,3,155.0,465.0
TXN-13702,2024-03-01,azithral 500,AZI-2311-64,6,118.5,711.0
TXN-13701,2024-03-01,telma 40,TEL-2301-80,3,220.0,660.0
TXN-13700,2024-03-01,allegra 120,ALL-2311-39,2,198.0,396.0
TXN-13699,2024-03-01,azithral 500,AZI-2312-77,10,118.5,1185.0
TXN-13697,2024-03-01,allegra 120,ALL-2312-51,4,198.0,792.0
TXN-13703,2024-03-01,dolo 650,DOL-2312-51,3,30.0,90.0
TXN-13696,2024-03-01,dolo 650,DOL-2311-14,8,30.0,240.0
TXN-13698,2024-03-01,allegra 120,ALL-2301-79,3,198.0,594.0
TXN-13704,2024-03-01,telma 40,TEL-2312-25,3,220.0,660.0
TXN-13695,2024-03-01,azithral 500,AZI-2311-64,8,118.5,948.0
TXN-13706,2024-03-01,pan 40,PAN-2312-97,4,155.0,620.0
TXN-13694,2024-03-01,allegra 120,ALL-2312-25,2,198.0,396.0
TXN-13707,2024-03-01,azithral 500,AZI-2312-77,7,118.5,829.5
TXN-13705,2024-03-01,pan 40,PAN-2312-97,1,155.0,155.0
TXN-14011,2024-03-02,glycomet 500,GLY-2301-13,4,22.5,90.0
TXN-14012,2024-03-02,azithral 500,AZI-2401-80,8,118.5,948.0
TXN-14007,2024-03-02,glycomet 500,GLY-2312-88,3,22.5,67.5
TXN-14006,2024-03-02,glycomet 500,GLY-2402-49,5,22.5,112.5
TXN-14005,2024-03-02,telma 40,TEL-2312-38,2,220.0,440.0
TXN-14004,2024-03-02,telma 40,TEL-2401-86,2,220.0,440.0
TXN-14009,2024-03-02,pan 40,PAN-2301-58,5,155.0,775.0
TXN-14003,2024-03-02,telma 40,TEL-2402-25,1,220.0,220.0
TXN-14002,2024-03-02,glycomet 500,GLY-2312-88,1,22.5,22.5
TXN-14001,2024-03-02,allegra 120,ALL-2401-30,1,198.0,198.0
TXN-14000,2024-03-02,dolo 650,DOL-2312-56,3,30.0,90.0
TXN-13999,2024-03-02,pan 40,PAN-2402-72,2,155.0,310.0
TXN-14010,2024-03-02,allegra 120,ALL-2312-25,2,198.0,396.0
TXN-14008,2024-03-02,glycomet 500,GLY-2401-35,3,22.5,67.5
TXN-14285,2024-03-03,azithral 500,AZI-2402-36,2,118.5,237.0
TXN-14283,2024-03-03,telma 40,TEL-2301-80,2,220.0,440.0
TXN-14284,2024-03-03,allegra 120,ALL-2301-79,10,198.0,1980.0
TXN-14282,2024-03-03,glycomet 500,GLY-2402-49,4,22.5,90.0
TXN-14281,2024-03-03,dolo 650,DOL-2402-82,3,30.0,90.0
TXN-14615,2024-03-04,dolo 650,DOL-2403-28,3,30.0,90.0
TXN-14610,2024-03-04,azithral 500,AZI-2402-40,5,118.5,592.5
TXN-14611,2024-03-04,pan 40,PAN-2402-25,4,155.0,620.0
TXN-14612,2024-03-04,pan 40,PAN-2403-88,5,155.0,775.0
TXN-14613,2024-03-04,pan 40,PAN-2403-88,1,155.0,155.0
TXN-14614,2024-03-04,allegra 120,ALL-2402-80,9,198.0,1782.0
TXN-14899,2024-03-05,pan 40,PAN-2301-58,5,155.0,775.0
TXN-14900,2024-03-05,pan 40,PAN-2403-22,3,155.0,465.0
TXN-14901,2024-03-05,glycomet 500,GLY-2403-53,2,22.5,45.0
TXN-14904,2024-03-05,dolo 650,DOL-2403-28,1,30.0,30.0
TXN-14902,2024-03-05,glycomet 500,GLY-2404-57,5,22.5,112.5
TXN-14903,2024-03-05,azithral 500,AZI-2403-84,2,118.5,237.0
TXN-14905,2024-03-05,pan 40,PAN-2403-22,5,155.0,775.0
TXN-14906,2024-03-05,dolo 650,DOL-2403-28,1,30.0,30.0
TXN-15188,2024-03-06,glycomet 500,GLY-2405-45,5,22.5,112.5
TXN-15184,2024-03-06,azithral 500,AZI-2405-58,4,118.5,474.0
TXN-15185,2024-03-06,pan 40,PAN-2404-41,4,155.0,620.0
TXN-15186,2024-03-06,telma 40,TEL-2404-50,4,220.0,880.0
TXN-15187,2024-03-06,pan 40,PAN-2405-38,2,155.0,310.0
TXN-15507,2024-03-07,telma 40,TEL-2405-85,4,220.0,880.0
TXN-15506,2024-03-07,dolo 650,DOL-2406-77,7,30.0,210.0
TXN-15505,2024-03-07,azithral 500,AZI-2405-58,2,118.5,237.0
